centroid_x,centroid_y,centroid_z,dim_x,dim_y,dim_z,volume,ijk,xc,yc,zc,xinc,yinc,zinc,nx,ny,nz,xmorig,ymorig,zmorig,zone,product,cog,density,class,zona,ni_ok_fi,co_ok_fi,fe_ok_fi,mgo_ok_f,sio2_ok_,smratio,finsolprod090135_def,finsolprod090135_comb,finsolprod090135_val,basicity,econ_val_usd,sum_econ_val_usd
Variable descriptions:,,,,,,,Datamine field : ijk,Datamine field : xc,Datamine field : yc,Datamine field : zc,Datamine field : xinc,Datamine field : yinc,Datamine field : zinc,Datamine field : nx,Datamine field : ny,Datamine field : nz,Datamine field : xmorig,Datamine field : ymorig,Datamine field : zmorig,Datamine field : zone,Datamine field : product,Datamine field : cog,Datamine field : density,Datamine field : class,Datamine field : zone_int,Datamine field : ni_ok_fi,Datamine field : co_ok_fi,Datamine field : fe_ok_fi,Datamine field : mgo_ok_f,Datamine field : sio2_ok_,Datamine field : smratio,29-Oct-2025,29-Oct-2025,,,,sum_econ_val_usd
Variable types:,,,,,,,float,float,float,float,float,float,float,float,float,float,float,float,float,name,name,name,float,name,float,float,float,float,float,float,float,name,name,double,double,double,float
572721.250000,9059633.750000,195.500000,12.500000,12.500000,1.000000,156.250000,758055.000000,572721.250000,9059634.000000,195.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,33.590000,measured,35.000000,12.982576,1.113194,459.256433,293.479954,417.529129,38.918776,waste,obws,69.000000,10.157347,-15.000000,-15.000000
572721.250000,9059646.250000,195.500000,12.500000,12.500000,1.000000,156.250000,758290.000000,572721.250000,9059646.000000,195.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,39.450000,measured,42.000000,14.316866,1.125733,528.188478,348.221544,477.326485,40.374553,waste,obws,83.000000,12.659159,-12.000000,-12.000000
572721.250000,9059658.750000,194.500000,12.500000,12.500000,1.000000,156.250000,758524.000000,572721.250000,9059659.000000,194.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,38.590000,measured,40.000000,17.164569,1.156999,531.923512,325.181404,455.031202,40.673426,waste,obws,87.000000,12.394582,-1.000000,-1.000000
572721.250000,9059671.250000,193.500000,12.500000,12.500000,1.000000,156.250000,758758.000000,572721.250000,9059671.000000,193.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,34.160000,measured,33.000000,17.748868,1.157987,513.662739,253.524547,372.243966,41.790639,waste,obws,77.000000,10.450035,8.000000,8.000000
572721.250000,9059683.750000,192.500000,12.500000,12.500000,1.000000,156.250000,758992.000000,572721.250000,9059684.000000,192.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,27.160000,measured,25.000000,12.699743,1.038230,449.468385,192.523716,266.052025,28.067663,ob,obws,56.000000,8.985174,-1.000000,-1.000000
572721.250000,9059696.250000,191.500000,12.500000,12.500000,1.000000,156.250000,759226.000000,572721.250000,9059696.000000,191.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,22.020000,measured,18.000000,9.402020,0.968726,419.205001,120.584785,164.002904,23.095020,ob,obws,37.000000,6.762060,-4.000000,-4.000000
572721.250000,9059708.750000,189.500000,12.500000,12.500000,1.000000,156.250000,759459.000000,572721.250000,9059709.000000,189.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,16.590000,measured,12.000000,6.636298,0.693884,344.277891,67.299042,93.710790,20.297267,ob,obws,20.000000,4.373613,-16.000000,-16.000000
572721.250000,9059721.250000,185.500000,12.500000,12.500000,1.000000,156.250000,759690.000000,572721.250000,9059721.000000,185.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,hfl,0.7<=[ni_ok]<0.8,13.300000,indicated,11.000000,4.368202,0.520758,243.522897,73.416210,99.071521,16.198557,ob,obws,15.000000,3.545907,-21.000000,-21.000000
572721.250000,9059733.750000,182.500000,12.500000,12.500000,1.000000,156.250000,759922.000000,572721.250000,9059734.000000,182.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,13.150000,indicated,14.000000,3.703602,0.269631,167.681637,128.404012,168.028383,13.400187,waste,obws,23.000000,4.313397,-21.000000,-21.000000
572721.250000,9059746.250000,181.500000,12.500000,12.500000,1.000000,156.250000,760156.000000,572721.250000,9059746.000000,181.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,18.870000,indicated,19.000000,5.606592,0.390381,259.615735,158.661370,226.686863,22.631665,ob,obws,32.000000,5.374410,-23.000000,-23.000000
572721.250000,9059758.750000,177.500000,12.500000,12.500000,1.000000,156.250000,760387.000000,572721.250000,9059759.000000,177.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,22.870000,indicated,25.000000,8.534545,0.594917,292.628249,211.244817,301.904284,26.389013,waste,obws,44.000000,6.627987,-21.000000,-21.000000
572721.250000,9059771.250000,170.500000,12.500000,12.500000,1.000000,156.250000,760615.000000,572721.250000,9059771.000000,170.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,0.9<=[ni_ok]<1.0,28.160000,indicated,29.000000,12.327843,0.816107,392.123266,238.531117,335.025436,29.741873,lgl,obws,59.000000,8.600945,1.000000,1.000000
572721.250000,9059783.750000,161.500000,12.500000,12.500000,1.000000,156.250000,760841.000000,572721.250000,9059784.000000,161.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.010000,measured,18.000000,6.795915,0.523635,233.712846,145.144733,224.929143,17.258924,waste,obws,34.000000,4.962639,-8.000000,-8.000000
572721.250000,9059796.250000,160.500000,12.500000,12.500000,1.000000,156.250000,761075.000000,572721.250000,9059796.000000,160.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,0.8<=[ni_ok]<0.9,20.590000,measured,18.000000,9.309348,0.841934,376.836768,113.731503,193.269682,29.118715,lgl,obws,34.000000,4.951302,-7.000000,-7.000000
572721.250000,9059808.750000,157.500000,12.500000,12.500000,1.000000,156.250000,761307.000000,572721.250000,9059809.000000,157.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,0.7<=[ni_ok]<0.8,16.730000,measured,14.000000,7.805235,0.702622,326.393918,81.466072,136.694994,24.734539,ob,obws,28.000000,3.794517,-1.000000,-1.000000
572721.250000,9059821.250000,153.500000,12.500000,12.500000,1.000000,156.250000,761538.000000,572721.250000,9059821.000000,153.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,1.0<=[ni_ok]<1.20,14.870000,measured,13.000000,7.964398,0.596868,276.140598,87.028208,130.320104,20.395237,mgl,mgo,31.000000,3.708158,16.000000,16.000000
572721.250000,9059833.750000,151.500000,12.500000,12.500000,1.000000,156.250000,761771.000000,572721.250000,9059834.000000,151.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,mgl,1.0<=[ni_ok]<1.20,16.300000,measured,13.000000,9.228609,0.669344,323.148377,84.712044,129.529677,25.474122,lgl,lgl,32.000000,3.891271,15.000000,15.000000
572721.250000,9059846.250000,147.500000,12.500000,12.500000,1.000000,156.250000,762002.000000,572721.250000,9059846.000000,147.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,lgl1,0.8<=[ni_ok]<0.9,14.300000,measured,10.000000,7.682377,0.592987,299.464222,60.705107,99.852455,26.380272,ob,obws,21.000000,3.019000,-9.000000,-9.000000
572721.250000,9059858.750000,144.500000,12.500000,12.500000,1.000000,156.250000,762234.000000,572721.250000,9059859.000000,144.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,lgl2,0.9<=[ni_ok]<1.0,16.300000,measured,13.000000,8.431640,0.663219,311.097090,93.115465,136.670251,26.509601,lgl,lgl,28.000000,3.911089,-4.000000,-4.000000
572721.250000,9059871.250000,141.500000,12.500000,12.500000,1.000000,156.250000,762466.000000,572721.250000,9059871.000000,141.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,mgl,1.0<=[ni_ok]<1.20,18.160000,measured,14.000000,10.134168,0.815427,361.509135,93.388479,135.832288,27.959554,lgl,mgo,35.000000,4.445875,17.000000,17.000000
572721.250000,9059883.750000,136.500000,12.500000,12.500000,1.000000,156.250000,762696.000000,572721.250000,9059884.000000,136.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,mgl,1.0<=[ni_ok]<1.20,12.580000,measured,11.000000,7.174311,0.531372,226.316563,89.148449,120.665361,16.220899,lgl,mgo,29.000000,3.699738,15.000000,15.000000
572721.250000,9059896.250000,134.500000,12.500000,12.500000,1.000000,156.250000,762929.000000,572721.250000,9059896.000000,134.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,mgl,1.0<=[ni_ok]<1.20,12.870000,measured,10.000000,6.871398,0.606378,260.299722,65.762533,92.408900,18.878042,lgl,lgl,21.000000,3.210655,-1.000000,-1.000000
572721.250000,9059908.750000,132.500000,12.500000,12.500000,1.000000,156.250000,763162.000000,572721.250000,9059909.000000,132.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,lgl2,0.9<=[ni_ok]<1.0,14.440000,measured,12.000000,7.354962,0.578634,276.612138,88.251392,121.066492,19.881206,lgl,lgl,26.000000,3.951567,-8.000000,-8.000000
572721.250000,9059921.250000,129.500000,12.500000,12.500000,1.000000,156.250000,763394.000000,572721.250000,9059921.000000,129.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,lgl2,belowcog,16.440000,measured,15.000000,7.636408,0.586829,279.456762,121.369413,161.348979,22.538329,lgl,obws,32.000000,4.643454,-1.000000,-1.000000
572733.750000,9058296.250000,68.500000,12.500000,12.500000,1.000000,156.250000,772968.000000,572733.750000,9058296.000000,68.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.010000,measured,27.000000,5.266959,0.479319,215.961700,252.607311,297.879138,27.595611,waste,obws,44.000000,8.256413,-36.000000,-36.000000
572733.750000,9058308.750000,68.500000,12.500000,12.500000,1.000000,156.250000,773203.000000,572733.750000,9058309.000000,68.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.010000,measured,27.000000,5.316367,0.483031,217.309615,251.430935,297.260310,27.500158,waste,obws,44.000000,8.237231,-36.000000,-36.000000
572733.750000,9058321.250000,69.500000,12.500000,12.500000,1.000000,156.250000,773439.000000,572733.750000,9058321.000000,69.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,24.870000,measured,28.000000,6.057438,0.585529,257.922629,252.095677,307.846015,35.757793,waste,obws,45.000000,8.304791,-39.000000,-39.000000
572733.750000,9058646.250000,134.500000,12.500000,12.500000,1.000000,156.250000,779614.000000,572733.750000,9058646.000000,134.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.290000,indicated,28.000000,4.225407,0.337741,143.328969,282.067830,342.820498,16.357074,waste,obws,48.000000,8.253768,-33.000000,-33.000000
572733.750000,9058658.750000,138.500000,12.500000,12.500000,1.000000,156.250000,779853.000000,572733.750000,9058659.000000,138.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.150000,indicated,29.000000,4.967482,0.458695,186.324332,286.205592,353.971119,19.989981,waste,obws,48.000000,8.484357,-36.000000,-36.000000
572733.750000,9058671.250000,142.500000,12.500000,12.500000,1.000000,156.250000,780092.000000,572733.750000,9058671.000000,142.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,27.150000,indicated,35.000000,5.571143,0.491980,199.005273,347.324720,437.193469,22.047085,waste,obws,58.000000,10.039052,-42.000000,-42.000000
572733.750000,9058683.750000,145.500000,12.500000,12.500000,1.000000,156.250000,780330.000000,572733.750000,9058684.000000,145.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.870000,indicated,31.000000,6.455840,0.701097,275.291242,289.443626,372.592181,23.156358,waste,obws,50.000000,9.351564,-42.000000,-42.000000
572733.750000,9058696.250000,146.500000,12.500000,12.500000,1.000000,156.250000,780566.000000,572733.750000,9058696.000000,146.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,25.440000,measured,31.000000,4.693933,0.549162,222.432245,291.883555,368.532927,20.835118,waste,obws,49.000000,9.002212,-39.000000,-39.000000
572733.750000,9058708.750000,149.500000,12.500000,12.500000,1.000000,156.250000,780804.000000,572733.750000,9058709.000000,149.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,25.010000,measured,30.000000,5.207661,0.564041,229.499231,283.708215,365.343305,20.548990,waste,obws,49.000000,8.898860,-39.000000,-39.000000
572733.750000,9058721.250000,149.500000,12.500000,12.500000,1.000000,156.250000,781039.000000,572733.750000,9058721.000000,149.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.290000,measured,28.000000,3.969776,0.334941,140.167152,280.050041,351.955464,16.622941,waste,obws,47.000000,8.014257,-33.000000,-33.000000
572733.750000,9058733.750000,149.500000,12.500000,12.500000,1.000000,156.250000,781274.000000,572733.750000,9058734.000000,149.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.860000,measured,25.000000,2.545729,0.201224,90.019389,251.749964,304.591993,11.847819,waste,obws,41.000000,7.100186,-27.000000,-27.000000
572733.750000,9058746.250000,150.500000,12.500000,12.500000,1.000000,156.250000,781510.000000,572733.750000,9058746.000000,150.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,14.000000,measured,21.000000,1.656288,0.071903,39.106691,218.302503,263.542294,8.452299,waste,obws,35.000000,5.799700,-21.000000,-21.000000
572733.750000,9058758.750000,153.500000,12.500000,12.500000,1.000000,156.250000,781748.000000,572733.750000,9058759.000000,153.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,15.860000,measured,22.000000,2.477300,0.204918,83.063921,219.093866,271.175135,11.411940,waste,obws,36.000000,6.081025,-24.000000,-24.000000
572733.750000,9058771.250000,157.500000,12.500000,12.500000,1.000000,156.250000,781987.000000,572733.750000,9058771.000000,157.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.010000,measured,24.000000,5.361090,0.591629,222.172990,219.440640,279.544284,17.621755,waste,obws,39.000000,7.452447,-33.000000,-33.000000
572733.750000,9058783.750000,160.500000,12.500000,12.500000,1.000000,156.250000,782225.000000,572733.750000,9058784.000000,160.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,24.870000,measured,28.000000,5.814796,0.675964,271.995029,250.409896,317.669297,20.751087,waste,obws,45.000000,8.770552,-39.000000,-39.000000
572733.750000,9058796.250000,162.500000,12.500000,12.500000,1.000000,156.250000,782462.000000,572733.750000,9058796.000000,162.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.870000,measured,31.000000,5.972901,0.679892,278.648397,280.536215,354.029156,21.467573,waste,obws,50.000000,9.689764,-42.000000,-42.000000
572733.750000,9058808.750000,164.500000,12.500000,12.500000,1.000000,156.250000,782699.000000,572733.750000,9058809.000000,164.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.300000,measured,28.000000,7.053601,0.787259,322.599832,245.389426,314.913426,22.136504,waste,obws,46.000000,9.391883,-42.000000,-42.000000
572733.750000,9058821.250000,166.500000,12.500000,12.500000,1.000000,156.250000,782936.000000,572733.750000,9058821.000000,166.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,28.160000,measured,29.000000,8.249789,0.908703,371.196794,244.553704,314.131817,23.454135,ob,obws,49.000000,10.041801,-45.000000,-45.000000
572733.750000,9058833.750000,168.500000,12.500000,12.500000,1.000000,156.250000,783173.000000,572733.750000,9058834.000000,168.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,29.590000,measured,29.000000,10.008250,1.024003,421.807293,238.936382,312.500012,25.261610,ob,obws,53.000000,10.549660,-37.000000,-37.000000
572733.750000,9058846.250000,169.500000,12.500000,12.500000,1.000000,156.250000,783409.000000,572733.750000,9058846.000000,169.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,29.300000,measured,30.000000,10.819627,0.928328,391.203517,257.325892,342.256983,24.124331,ob,obws,61.000000,10.916865,-16.000000,-16.000000
572733.750000,9058858.750000,171.500000,12.500000,12.500000,1.000000,156.250000,783646.000000,572733.750000,9058859.000000,171.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,belowcog,31.160000,measured,31.000000,11.333197,1.010707,435.685145,257.651946,346.149940,26.141245,ob,obws,62.000000,11.400461,-19.000000,-19.000000
572733.750000,9058871.250000,172.500000,12.500000,12.500000,1.000000,156.250000,783882.000000,572733.750000,9058871.000000,172.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,33.160000,measured,34.000000,11.661919,1.038278,441.835928,289.224985,386.299282,28.889819,ob,obws,67.000000,11.967352,-22.000000,-22.000000
